"ProvRoute","Year","Ponds"
"4006",1992,4.5
"4006",1993,10
"4006",1994,15.5
"4006",1995,4
"4006",1996,15
"4006",1997,19
"4006",1998,6
"4006",1999,4.5
"4006",2000,2.5
"4006",2001,3.5
"4006",2002,4
"4006",2003,14.5
"4006",2004,8.5
"4006",2005,9.5
"4006",2006,16.5
"4006",2007,15
"4006",2008,7
"4006",2009,4.5
"4006",2010,6
"4006",2011,9
"4006",2012,6
"4006",2013,13
"4006",2014,9.5
"4006",2015,10
"4006",2016,4.5
"4006",2017,10
"4006",2018,11.5
"4006",2019,9.5
"4006",2022,4
"4001",1969,8.33333333333333
"4001",1970,9.33333333333333
"4001",1971,8
"4001",1972,10.3333333333333
"4001",1973,9.66666666666667
"4001",1974,10.6666666666667
"4001",1975,14.3333333333333
"4001",1976,13.6666666666667
"4001",1977,5.33333333333333
"4001",1978,14.3333333333333
"4001",1979,16
"4001",1980,5.66666666666667
"4001",1981,5.33333333333333
"4001",1982,24.6666666666667
"4001",1983,16.3333333333333
"4001",1984,6.66666666666667
"4001",1985,30.3333333333333
"4001",1986,18
"4001",1987,16.3333333333333
"4001",1988,8.66666666666667
"4001",1989,11.3333333333333
"4001",1990,19.3333333333333
"4001",1991,15.3333333333333
"4001",1992,6.33333333333333
"4001",1993,27.6666666666667
"4001",1994,22
"4001",1995,16.6666666666667
"4001",1996,17
"4001",1997,13
"4001",1998,7.66666666666667
"4001",1999,6
"4001",2000,6.33333333333333
"4001",2001,6.33333333333333
"4001",2002,5.66666666666667
"4001",2003,24.3333333333333
"4001",2004,12.3333333333333
"4001",2005,12.3333333333333
"4001",2006,25.6666666666667
"4001",2007,22
"4001",2008,16.3333333333333
"4001",2009,17.6666666666667
"4001",2010,34.3333333333333
"4001",2011,34
"4001",2012,11.3333333333333
"4001",2013,22.6666666666667
"4001",2014,30
"4001",2015,14.6666666666667
"4001",2016,9
"4001",2017,17
"4001",2018,19.3333333333333
"4001",2019,14.6666666666667
"4001",2022,7.66666666666667
"4003",1969,72
"4003",1970,98
"4003",1971,58
"4003",1972,46
"4003",1973,56
"4003",1974,59
"4003",1975,25
"4003",1976,86
"4003",1977,24
"4003",1978,117
"4003",1979,75
"4003",1980,64
"4003",1981,112
"4003",1982,148
"4003",1983,60
"4003",1984,15
"4003",1985,91
"4003",1986,141
"4003",1987,143
"4003",1988,4
"4003",1989,141
"4003",1990,141
"4003",1991,61
"4003",1992,2
"4003",1993,134
"4003",1994,139
"4003",1995,10
"4003",1996,66
"4003",1997,82
"4003",1998,26
"4003",1999,5
"4003",2000,20
"4003",2001,77
"4003",2002,78
"4003",2003,101
"4003",2004,33
"4003",2005,74
"4003",2006,212
"4003",2007,82
"4003",2008,100
"4003",2009,146
"4003",2010,48
"4003",2011,253
"4003",2012,78
"4003",2013,132
"4003",2014,178
"4003",2015,56
"4003",2016,15
"4003",2017,41
"4003",2018,124
"4003",2019,67
"4003",2022,9
"4002",1969,6
"4002",1970,3.83333333333333
"4002",1971,5.16666666666667
"4002",1972,4.83333333333333
"4002",1973,3.83333333333333
"4002",1974,5.5
"4002",1975,12
"4002",1976,8.16666666666667
"4002",1977,4.66666666666667
"4002",1978,12.5
"4002",1979,16.1666666666667
"4002",1980,7.66666666666667
"4002",1981,7
"4002",1982,15.3333333333333
"4002",1983,11.6666666666667
"4002",1984,6.83333333333333
"4002",1985,15.8333333333333
"4002",1986,8.5
"4002",1987,8.5
"4002",1988,11.1666666666667
"4002",1989,12.6666666666667
"4002",1990,16.6666666666667
"4002",1991,13.1666666666667
"4002",1992,8.66666666666667
"4002",1993,16.8333333333333
"4002",1994,20.5
"4002",1995,8.83333333333333
"4002",1996,18.5
"4002",1997,16
"4002",1998,8.16666666666667
"4002",1999,5.83333333333333
"4002",2000,8.16666666666667
"4002",2001,6.83333333333333
"4002",2002,8.83333333333333
"4002",2003,22
"4002",2004,14
"4002",2005,10
"4002",2006,15.3333333333333
"4002",2007,13.5
"4002",2008,7.16666666666667
"4002",2009,12.3333333333333
"4002",2010,35
"4002",2011,34.8333333333333
"4002",2012,8.16666666666667
"4002",2013,13
"4002",2014,25.8333333333333
"4002",2015,9.66666666666667
"4002",2016,6
"4002",2017,8.33333333333333
"4002",2018,18
"4002",2019,8.83333333333333
"4002",2022,5.33333333333333
"4029",1969,24
"4029",1970,23
"4029",1971,58
"4029",1972,60
"4029",1973,59
"4029",1974,113
"4029",1975,19
"4029",1976,21.6666666666667
"4029",1977,34.3333333333333
"4029",1978,23.6666666666667
"4029",1979,31.3333333333333
"4029",1980,24.6666666666667
"4029",1981,32.3333333333333
"4029",1982,40.3333333333333
"4029",1983,28
"4029",1984,28
"4029",1985,37
"4029",1986,41.3333333333333
"4029",1987,19.3333333333333
"4029",1988,19.3333333333333
"4029",1989,25
"4029",1990,40.3333333333333
"4029",1991,63
"4029",1992,35.3333333333333
"4029",1993,37.3333333333333
"4029",1994,35.3333333333333
"4029",1995,24
"4029",1996,41.6666666666667
"4029",1997,56
"4029",1998,42
"4029",1999,34
"4029",2000,26
"4029",2001,17.3333333333333
"4029",2002,36
"4029",2003,31.6666666666667
"4029",2004,30
"4029",2005,49
"4029",2006,41
"4029",2007,17
"4029",2008,37.3333333333333
"4029",2009,19
"4029",2010,18.3333333333333
"4029",2011,22.3333333333333
"4029",2012,20.3333333333333
"4029",2013,33.6666666666667
"4029",2014,35.3333333333333
"4029",2015,26.3333333333333
"4029",2016,23.6666666666667
"4029",2017,37.3333333333333
"4029",2018,25
"4029",2019,29.6666666666667
"4029",2022,27
"45021",1969,35.5714285714286
"45021",1970,77.2857142857143
"45021",1971,59.2857142857143
"45021",1972,84.2857142857143
"45021",1973,10.1428571428571
"45021",1974,98.7142857142857
"45021",1975,65.7142857142857
"45021",1976,67.1428571428571
"45021",1977,28
"45021",1978,76.5714285714286
"45021",1979,79.7142857142857
"45021",1980,15.4285714285714
"45021",1981,9.57142857142857
"45021",1982,16.7142857142857
"45021",1983,58.8571428571429
"45021",1984,18.4285714285714
"45021",1985,44.8571428571429
"45021",1986,67.4285714285714
"45021",1987,45.7142857142857
"45021",1988,20
"45021",1989,9.85714285714286
"45021",1990,36.4285714285714
"45021",1991,53.4285714285714
"45021",1992,40.8571428571429
"45021",1993,31
"45021",1994,22
"45021",1995,45.1428571428571
"45021",1996,74
"45021",1997,78.2857142857143
"45021",1998,26.1428571428571
"45021",1999,39.1428571428571
"45021",2000,49.1428571428571
"45021",2001,108.714285714286
"45021",2002,20.5714285714286
"45021",2003,25
"45021",2004,39.5714285714286
"45021",2005,130.714285714286
"45021",2006,115.857142857143
"45021",2007,70.8571428571429
"45021",2008,56.5714285714286
"45021",2009,107.714285714286
"45021",2010,55.4285714285714
"45021",2011,82
"45021",2012,73.4285714285714
"45021",2013,57
"45021",2014,63.2857142857143
"45021",2015,63.5714285714286
"45021",2016,38.2857142857143
"45021",2017,42.4285714285714
"45021",2018,40.2857142857143
"45021",2019,44.4285714285714
"45021",2022,78.4285714285714
"4028",1969,55
"4028",1970,44
"4028",1971,35.5
"4028",1972,61.5
"4028",1973,46
"4028",1974,91.5
"4028",1975,28.5
"4028",1976,28.5
"4028",1977,36.5
"4028",1978,27.5
"4028",1979,35
"4028",1980,38
"4028",1981,52.5
"4028",1982,64.5
"4028",1983,50.5
"4028",1984,63
"4028",1985,72
"4028",1986,44
"4028",1987,39.5
"4028",1988,37.5
"4028",1989,49
"4028",1990,72
"4028",1991,52.5
"4028",1992,57.5
"4028",1993,51.5
"4028",1994,38
"4028",1995,51
"4028",1996,76.5
"4028",1997,98.5
"4028",1998,86
"4028",1999,70
"4028",2000,37.5
"4028",2001,15.5
"4028",2002,34
"4028",2003,45
"4028",2004,34.5
"4028",2005,93
"4028",2006,67
"4028",2007,28
"4028",2008,37.5
"4028",2009,19.5
"4028",2010,12.5
"4028",2011,42.5
"4028",2012,18
"4028",2013,66
"4028",2014,57
"4028",2015,40
"4028",2016,29
"4028",2017,64
"4028",2018,53.5
"4028",2019,48.5
"4028",2022,67
"45020",1969,36.6666666666667
"45020",1970,83.8888888888889
"45020",1971,68.2222222222222
"45020",1972,91.1111111111111
"45020",1973,11.5555555555556
"45020",1974,107.111111111111
"45020",1975,68.1111111111111
"45020",1976,70
"45020",1977,26.5555555555556
"45020",1978,85.7777777777778
"45020",1979,82.3333333333333
"45020",1980,15.7777777777778
"45020",1981,10.2222222222222
"45020",1982,18.6666666666667
"45020",1983,60.7777777777778
"45020",1984,17
"45020",1985,46.4444444444444
"45020",1986,71.7777777777778
"45020",1987,51.8888888888889
"45020",1988,21.1111111111111
"45020",1989,10
"45020",1990,39.5555555555556
"45020",1991,57.5555555555556
"45020",1992,42
"45020",1993,34.1111111111111
"45020",1994,23.2222222222222
"45020",1995,48
"45020",1996,79.1111111111111
"45020",1997,79.8888888888889
"45020",1998,28.5555555555556
"45020",1999,41.3333333333333
"45020",2000,55.3333333333333
"45020",2001,115.555555555556
"45020",2002,25.8888888888889
"45020",2003,26.6666666666667
"45020",2004,46.7777777777778
"45020",2005,139.222222222222
"45020",2006,121.444444444444
"45020",2007,76
"45020",2008,62.7777777777778
"45020",2009,118.222222222222
"45020",2010,60.1111111111111
"45020",2011,86.2222222222222
"45020",2012,77.2222222222222
"45020",2013,57.7777777777778
"45020",2014,65.2222222222222
"45020",2015,65.3333333333333
"45020",2016,40.2222222222222
"45020",2017,44.5555555555556
"45020",2018,42.5555555555556
"45020",2019,46.4444444444444
"45020",2022,81.8888888888889
"4030",1969,24
"4030",1970,23
"4030",1971,58
"4030",1972,60
"4030",1973,59
"4030",1974,113
"4030",1975,32
"4030",1976,38
"4030",1977,53
"4030",1978,38
"4030",1979,61
"4030",1980,43
"4030",1981,59
"4030",1982,68
"4030",1983,41
"4030",1984,39
"4030",1985,63
"4030",1986,45
"4030",1987,31
"4030",1988,24
"4030",1989,37
"4030",1990,69
"4030",1991,84
"4030",1992,44
"4030",1993,58
"4030",1994,44
"4030",1995,31
"4030",1996,48
"4030",1997,69
"4030",1998,52
"4030",1999,47
"4030",2000,40
"4030",2001,20
"4030",2002,55
"4030",2003,32
"4030",2004,36
"4030",2005,73
"4030",2006,56
"4030",2007,17
"4030",2008,39
"4030",2009,18
"4030",2010,22
"4030",2011,20
"4030",2012,15
"4030",2013,34
"4030",2014,39
"4030",2015,26
"4030",2016,27
"4030",2017,35
"4030",2018,27
"4030",2019,36
"4030",2022,32
"45022",1969,NA
"45022",1970,35
"45022",1971,41
"45022",1972,72.5
"45022",1973,11
"45022",1974,80
"45022",1975,17.5
"45022",1976,58
"45022",1977,49.5
"45022",1978,73.5
"45022",1979,38
"45022",1980,16.5
"45022",1981,12
"45022",1982,15.5
"45022",1983,59
"45022",1984,42.5
"45022",1985,35
"45022",1986,68.5
"45022",1987,28
"45022",1988,56.5
"45022",1989,16.5
"45022",1990,63.5
"45022",1991,24
"45022",1992,35
"45022",1993,26
"45022",1994,24.5
"45022",1995,38.5
"45022",1996,73
"45022",1997,96
"45022",1998,32.5
"45022",1999,16
"45022",2000,33
"45022",2001,84
"45022",2002,NA
"45022",2003,17
"45022",2004,53.5
"45022",2005,43
"45022",2006,93.5
"45022",2007,86
"45022",2008,50.5
"45022",2009,68
"45022",2010,14.5
"45022",2011,0
"45022",2012,17.5
"45022",2013,31.5
"45022",2014,27
"45022",2015,29
"45022",2016,26
"45022",2017,28.5
"45022",2018,22
"45022",2019,24.5
"45022",2022,39
"45016",1969,33
"45016",1970,74.5
"45016",1971,70
"45016",1972,57
"45016",1973,18
"45016",1974,85.5
"45016",1975,39.5
"45016",1976,84
"45016",1977,42.5
"45016",1978,92
"45016",1979,48
"45016",1980,23
"45016",1981,16.5
"45016",1982,18.5
"45016",1983,33
"45016",1984,25.5
"45016",1985,58
"45016",1986,75
"45016",1987,35
"45016",1988,21.5
"45016",1989,9.5
"45016",1990,31.5
"45016",1991,36.5
"45016",1992,31.5
"45016",1993,65
"45016",1994,28
"45016",1995,26
"45016",1996,96
"45016",1997,116.5
"45016",1998,61.5
"45016",1999,10.5
"45016",2000,49.5
"45016",2001,NA
"45016",2002,NA
"45016",2003,9.5
"45016",2004,48
"45016",2005,38
"45016",2006,52
"45016",2007,36
"45016",2008,39.5
"45016",2009,37
"45016",2010,19.5
"45016",2011,31.5
"45016",2012,21
"45016",2013,25.5
"45016",2014,50
"45016",2015,28.5
"45016",2016,24
"45016",2017,25.5
"45016",2018,10
"45016",2019,14
"45016",2022,30.5
"4027",1969,46
"4027",1970,53
"4027",1971,42
"4027",1972,69
"4027",1973,44
"4027",1974,108
"4027",1975,18.3333333333333
"4027",1976,19
"4027",1977,25
"4027",1978,22
"4027",1979,35
"4027",1980,26.6666666666667
"4027",1981,27.6666666666667
"4027",1982,34.3333333333333
"4027",1983,18.6666666666667
"4027",1984,35.3333333333333
"4027",1985,32.6666666666667
"4027",1986,31.6666666666667
"4027",1987,24
"4027",1988,9.66666666666667
"4027",1989,18.3333333333333
"4027",1990,25.6666666666667
"4027",1991,23.6666666666667
"4027",1992,10.6666666666667
"4027",1993,16.6666666666667
"4027",1994,23
"4027",1995,23
"4027",1996,34
"4027",1997,59.6666666666667
"4027",1998,32.3333333333333
"4027",1999,19.6666666666667
"4027",2000,11.3333333333333
"4027",2001,9.66666666666667
"4027",2002,11.3333333333333
"4027",2003,13.3333333333333
"4027",2004,25.6666666666667
"4027",2005,38.6666666666667
"4027",2006,52.3333333333333
"4027",2007,17
"4027",2008,27
"4027",2009,21.6666666666667
"4027",2010,11
"4027",2011,27.3333333333333
"4027",2012,16.3333333333333
"4027",2013,34.6666666666667
"4027",2014,31.3333333333333
"4027",2015,26.3333333333333
"4027",2016,22.6666666666667
"4027",2017,50
"4027",2018,40.3333333333333
"4027",2019,32.3333333333333
"4027",2022,31.3333333333333
"79213",1969,35.5
"79213",1970,76.5
"79213",1971,74.5
"79213",1972,51.5
"79213",1973,17
"79213",1974,64
"79213",1975,82.5
"79213",1976,57.5
"79213",1977,18.75
"79213",1978,76.25
"79213",1979,106.25
"79213",1980,51.75
"79213",1981,8
"79213",1982,66.75
"79213",1983,53.75
"79213",1984,28.5
"79213",1985,61.25
"79213",1986,77.75
"79213",1987,30
"79213",1988,9
"79213",1989,7.25
"79213",1990,52.25
"79213",1991,58
"79213",1992,39.25
"79213",1993,32.5
"79213",1994,107.5
"79213",1995,44
"79213",1996,151.5
"79213",1997,107.75
"79213",1998,72.75
"79213",1999,74.5
"79213",2000,60.5
"79213",2001,88.5
"79213",2002,10
"79213",2003,39.5
"79213",2004,47.25
"79213",2005,124
"79213",2006,187.25
"79213",2007,78
"79213",2008,31.25
"79213",2009,101.75
"79213",2010,176
"79213",2011,121
"79213",2012,98.75
"79213",2013,80
"79213",2014,104.5
"79213",2015,112.5
"79213",2016,67
"79213",2017,59
"79213",2018,43
"79213",2019,21.5
"79213",2022,88.25
"4026",1969,24
"4026",1970,21.5
"4026",1971,41.5
"4026",1972,48.5
"4026",1973,39
"4026",1974,83
"4026",1975,18
"4026",1976,24
"4026",1977,30.5
"4026",1978,24
"4026",1979,35.5
"4026",1980,40.5
"4026",1981,48
"4026",1982,26
"4026",1983,18.5
"4026",1984,52
"4026",1985,32.5
"4026",1986,48.5
"4026",1987,34
"4026",1988,15
"4026",1989,22
"4026",1990,44
"4026",1991,31.5
"4026",1992,22
"4026",1993,28.5
"4026",1994,32.5
"4026",1995,44
"4026",1996,53.5
"4026",1997,70.5
"4026",1998,26.5
"4026",1999,32.5
"4026",2000,17
"4026",2001,14.5
"4026",2002,11.5
"4026",2003,17
"4026",2004,31.5
"4026",2005,70.5
"4026",2006,55.5
"4026",2007,28
"4026",2008,54.5
"4026",2009,30.5
"4026",2010,20
"4026",2011,43.5
"4026",2012,26.5
"4026",2013,56
"4026",2014,39
"4026",2015,30
"4026",2016,32
"4026",2017,50
"4026",2018,39.5
"4026",2019,38
"4026",2022,45.5
"45018",1969,107
"45018",1970,181
"45018",1971,168.666666666667
"45018",1972,197.333333333333
"45018",1973,63
"45018",1974,212
"45018",1975,129.666666666667
"45018",1976,109.666666666667
"45018",1977,82.3333333333333
"45018",1978,239.666666666667
"45018",1979,196.666666666667
"45018",1980,63
"45018",1981,63.3333333333333
"45018",1982,102.666666666667
"45018",1983,135.333333333333
"45018",1984,61.6666666666667
"45018",1985,84.6666666666667
"45018",1986,151
"45018",1987,147.333333333333
"45018",1988,62.3333333333333
"45018",1989,44.6666666666667
"45018",1990,91.6666666666667
"45018",1991,98
"45018",1992,87.6666666666667
"45018",1993,101
"45018",1994,50.6666666666667
"45018",1995,85
"45018",1996,131.333333333333
"45018",1997,117.333333333333
"45018",1998,124
"45018",1999,109
"45018",2000,137.666666666667
"45018",2001,155.333333333333
"45018",2002,22.3333333333333
"45018",2003,59
"45018",2004,135
"45018",2005,210.333333333333
"45018",2006,154.333333333333
"45018",2007,123.333333333333
"45018",2008,126.666666666667
"45018",2009,166.333333333333
"45018",2010,135.333333333333
"45018",2011,123.666666666667
"45018",2012,116
"45018",2013,122.666666666667
"45018",2014,111.666666666667
"45018",2015,126.333333333333
"45018",2016,80.6666666666667
"45018",2017,86
"45018",2018,96
"45018",2019,61.3333333333333
"45018",2022,117.666666666667
"4021",1969,54
"4021",1970,55.5
"4021",1971,59
"4021",1972,87
"4021",1973,64
"4021",1974,119
"4021",1975,38
"4021",1976,39.5
"4021",1977,24.5
"4021",1978,35.5
"4021",1979,53.5
"4021",1980,47
"4021",1981,55.5
"4021",1982,51.5
"4021",1983,57
"4021",1984,42.5
"4021",1985,97
"4021",1986,69
"4021",1987,73.5
"4021",1988,23.5
"4021",1989,37.5
"4021",1990,109.5
"4021",1991,67.5
"4021",1992,44.5
"4021",1993,49
"4021",1994,68.5
"4021",1995,62
"4021",1996,69
"4021",1997,55.5
"4021",1998,36.5
"4021",1999,34.5
"4021",2000,65
"4021",2001,30.5
"4021",2002,46
"4021",2003,85.5
"4021",2004,25.5
"4021",2005,84
"4021",2006,79.5
"4021",2007,105.5
"4021",2008,53.5
"4021",2009,32
"4021",2010,27
"4021",2011,64.5
"4021",2012,40
"4021",2013,68.5
"4021",2014,88.5
"4021",2015,65.5
"4021",2016,54
"4021",2017,64.5
"4021",2018,61.5
"4021",2019,64.5
"4021",2022,37
"4020",1969,20.5
"4020",1970,41
"4020",1971,59
"4020",1972,58
"4020",1973,40
"4020",1974,119
"4020",1975,35
"4020",1976,45.5
"4020",1977,18.5
"4020",1978,20
"4020",1979,61
"4020",1980,54
"4020",1981,51.5
"4020",1982,30.5
"4020",1983,38.5
"4020",1984,37.5
"4020",1985,107.5
"4020",1986,35.5
"4020",1987,66.5
"4020",1988,21.5
"4020",1989,24
"4020",1990,72.5
"4020",1991,60
"4020",1992,52
"4020",1993,44
"4020",1994,49.5
"4020",1995,51
"4020",1996,84.5
"4020",1997,64.5
"4020",1998,27.5
"4020",1999,30.5
"4020",2000,62
"4020",2001,25
"4020",2002,35.5
"4020",2003,57.5
"4020",2004,9
"4020",2005,60
"4020",2006,75
"4020",2007,82
"4020",2008,40.5
"4020",2009,20
"4020",2010,28
"4020",2011,87.5
"4020",2012,42
"4020",2013,75
"4020",2014,67.5
"4020",2015,53
"4020",2016,45.5
"4020",2017,69
"4020",2018,62
"4020",2019,43
"4020",2022,27
"79209",1969,9.5
"79209",1970,13.5
"79209",1971,11.5
"79209",1972,7
"79209",1973,21
"79209",1974,25
"79209",1975,37
"79209",1976,12.5
"79209",1977,8
"79209",1978,22
"79209",1979,15
"79209",1980,5
"79209",1981,6.5
"79209",1982,11
"79209",1983,12
"79209",1984,12
"79209",1985,18.5
"79209",1986,20
"79209",1987,18
"79209",1988,7
"79209",1989,10
"79209",1990,7
"79209",1991,45.5
"79209",1992,7.5
"79209",1993,10
"79209",1994,22
"79209",1995,11.5
"79209",1996,28
"79209",1997,27.5
"79209",1998,9
"79209",1999,18
"79209",2000,5.5
"79209",2001,8
"79209",2002,10
"79209",2003,34
"79209",2004,20
"79209",2005,18.5
"79209",2006,20.5
"79209",2007,20
"79209",2008,9
"79209",2009,15.5
"79209",2010,37.5
"79209",2011,29.5
"79209",2012,31.5
"79209",2013,13.5
"79209",2014,19.5
"79209",2015,9.5
"79209",2016,7.5
"79209",2017,14
"79209",2018,10.5
"79209",2019,17
"79209",2022,12
"4022",1969,33.5
"4022",1970,21.5
"4022",1971,10
"4022",1972,12
"4022",1973,17
"4022",1974,61.5
"4022",1975,17.5
"4022",1976,11
"4022",1977,10
"4022",1978,13.5
"4022",1979,16.5
"4022",1980,15.5
"4022",1981,36
"4022",1982,26
"4022",1983,39.5
"4022",1984,21
"4022",1985,21.5
"4022",1986,24
"4022",1987,36
"4022",1988,11.5
"4022",1989,17.5
"4022",1990,56.5
"4022",1991,41
"4022",1992,27
"4022",1993,33.5
"4022",1994,26
"4022",1995,29.5
"4022",1996,39.5
"4022",1997,36
"4022",1998,21.5
"4022",1999,10.5
"4022",2000,22.5
"4022",2001,15.5
"4022",2002,18
"4022",2003,34
"4022",2004,11.5
"4022",2005,28
"4022",2006,24.5
"4022",2007,64.5
"4022",2008,35
"4022",2009,23
"4022",2010,14.5
"4022",2011,25
"4022",2012,13
"4022",2013,27.5
"4022",2014,53
"4022",2015,14
"4022",2016,14.5
"4022",2017,18.5
"4022",2018,18.5
"4022",2019,18
"4022",2022,14
"4429",1969,38
"4429",1970,42.6666666666667
"4429",1971,31.6666666666667
"4429",1972,35.6666666666667
"4429",1973,38.3333333333333
"4429",1974,110
"4429",1975,19
"4429",1976,24
"4429",1977,34.6666666666667
"4429",1978,24.3333333333333
"4429",1979,31.3333333333333
"4429",1980,36.3333333333333
"4429",1981,45.6666666666667
"4429",1982,59
"4429",1983,49.6666666666667
"4429",1984,46.6666666666667
"4429",1985,51.6666666666667
"4429",1986,56.6666666666667
"4429",1987,34.6666666666667
"4429",1988,33.6666666666667
"4429",1989,35.6666666666667
"4429",1990,50
"4429",1991,46
"4429",1992,48
"4429",1993,50.3333333333333
"4429",1994,46.6666666666667
"4429",1995,41
"4429",1996,66.3333333333333
"4429",1997,58.6666666666667
"4429",1998,62.6666666666667
"4429",1999,51.6666666666667
"4429",2000,44
"4429",2001,26.3333333333333
"4429",2002,38.3333333333333
"4429",2003,45.6666666666667
"4429",2004,30
"4429",2005,71
"4429",2006,51
"4429",2007,26
"4429",2008,36.6666666666667
"4429",2009,17.6666666666667
"4429",2010,16
"4429",2011,35.3333333333333
"4429",2012,24
"4429",2013,51.3333333333333
"4429",2014,54
"4429",2015,32
"4429",2016,21
"4429",2017,44.6666666666667
"4429",2018,34
"4429",2019,33.3333333333333
"4429",2022,46
"45014",1969,NA
"45014",1970,NA
"45014",1971,NA
"45014",1972,NA
"45014",1973,NA
